"State","Year","Crop","Area","Production"
"Gujarat","2004","Onion","44000.000000","1221300"
"Gujarat","2004","Other  Rabi pulses","3700.000000","1500"
"Gujarat","2004","Other Cereals & Millets","23200.000000","7900"
"Gujarat","2004","Other Kharif pulses","18900.000000","10000"
"Gujarat","2004","Potato","39300.000000","1086400"
"Gujarat","2004","Ragi","24300.000000","25800"
"Gujarat","2004","Rapeseed &Mustard","291200.000000","404900"
"Gujarat","2004","Rice","679400.000000","1196500"
"Gujarat","2004","Sesamum","371900.000000","117100"
"Gujarat","2004","Small millets","22700.000000","7900"
"Gujarat","2004","Sugarcane","196600.000000","14558000"
"Gujarat","2004","Tobacco","71300.000000","113900"
"Gujarat","2004","Urad","96000.000000","48600"
"Gujarat","2004","Wheat","727400.000000","1805500"
"Gujarat","2005","Arhar/Tur","263700.000000","276000"
"Gujarat","2005","Bajra","946000.000000","1205800"
"Gujarat","2005","Banana","30700.000000","2101700"
"Gujarat","2005","Castor seed","341600.000000","665000"
"Gujarat","2005","Cotton(lint)","2010800.000000","6871600"
"Gujarat","2005","Dry chillies","7500.000000","6800"
"Gujarat","2005","Garlic","36100.000000","263300"
"Gujarat","2005","Gram","125600.000000","126300"
"Gujarat","2005","Groundnut","1942000.000000","3358100"
"Gujarat","2005","Guar seed","188100.000000","108100"
"Gujarat","2005","Jowar","129100.000000","157000"
"Gujarat","2005","Maize","456900.000000","722400"
"Gujarat","2005","Moong(Green Gram)","153700.000000","92400"
"Gujarat","2005","Moth","46100.000000","23800"
"Gujarat","2005","Onion","73300.000000","2057500"
"Gujarat","2005","Other  Rabi pulses","11300.000000","10900"
"Gujarat","2005","Other Cereals & Millets","33800.000000","25700"
"Gujarat","2005","Other Kharif pulses","32200.000000","16900"
"Gujarat","2005","Potato","44600.000000","1238300"
"Gujarat","2005","Ragi","21700.000000","23200"
"Gujarat","2005","Rapeseed &Mustard","314400.000000","491800"
"Gujarat","2005","Rice","672900.000000","1283600"
"Gujarat","2005","Sesamum","364000.000000","142500"
"Gujarat","2005","Sugarcane","213200.000000","17786000"
"Gujarat","2005","Tobacco","65100.000000","101500"
"Gujarat","2005","Urad","92700.000000","61500"
"Gujarat","2005","Wheat","858800.000000","2319200"
"Gujarat","2006","Arhar/Tur","256800.000000","215300"
"Gujarat","2006","Bajra","925700.000000","956900"
"Gujarat","2006","Banana","26600.000000","1891800"
"Gujarat","2006","Castor seed","327100.000000","588800"
"Gujarat","2006","Cotton(lint)","2372100.000000","7876400"
"Gujarat","2006","Dry chillies","6900.000000","6400"
"Gujarat","2006","Garlic","32000.000000","211300"
"Gujarat","2006","Gram","197000.000000","187200"
"Gujarat","2006","Groundnut","1852500.000000","1850400"
"Gujarat","2006","Guar seed","204700.000000","82800"
"Gujarat","2006","Jowar","146500.000000","149300"
"Gujarat","2006","Maize","447700.000000","201700"
"Gujarat","2006","Moong(Green Gram)","193200.000000","67000"
"Gujarat","2006","Moth","44100.000000","13500"
"Gujarat","2006","Onion","43300.000000","1051800"
"Gujarat","2006","Other  Rabi pulses","11500.000000","8400"
"Gujarat","2006","Other Cereals & Millets","57400.000000","68200"
"Gujarat","2006","Other Kharif pulses","36800.000000","22200"
"Gujarat","2006","Potato","51700.000000","1078400"
"Gujarat","2006","Ragi","20400.000000","20500"
"Gujarat","2006","Rapeseed &Mustard","347800.000000","476100"
"Gujarat","2006","Rice","689300.000000","1141200"
"Gujarat","2006","Sesamum","328800.000000","105000"
"Gujarat","2006","Sugarcane","216100.000000","16554000"
"Gujarat","2006","Tobacco","57000.000000","98400"
"Gujarat","2006","Urad","89500.000000","39200"
"Gujarat","2006","Wheat","1072300.000000","2791500"
"Gujarat","2007","Arhar/Tur","265100.000000","294200"
"Gujarat","2007","Bajra","921600.000000","1306600"
"Gujarat","2007","Banana","31200.000000","2033100"
"Gujarat","2007","Castor seed","358100.000000","708300"
"Gujarat","2007","Cotton(lint)","2422000.000000","8275700"
"Gujarat","2007","Dry chillies","8300.000000","7900"
"Gujarat","2007","Garlic","44600.000000","317500"
"Gujarat","2007","Gram","214800.000000","210200"
"Gujarat","2007","Groundnut","1857100.000000","3298900"
"Gujarat","2007","Guar seed","195800.000000","129600"
"Gujarat","2007","Jowar","128000.000000","156400"
"Gujarat","2007","Maize","424000.000000","583100"
"Gujarat","2007","Moong(Green Gram)","209400.000000","114400"
"Gujarat","2007","Moth","49700.000000","28900"
"Gujarat","2007","Onion","65400.000000","2059200"
"Gujarat","2007","Other  Rabi pulses","10300.000000","7700"
"Gujarat","2007","Other Cereals & Millets","72000.000000","86100"
"Gujarat","2007","Other Kharif pulses","27500.000000","17100"
"Gujarat","2007","Potato","72300.000000","1795600"
"Gujarat","2007","Ragi","21700.000000","18200"
"Gujarat","2007","Rapeseed &Mustard","337000.000000","551100"
"Gujarat","2007","Rice","758600.000000","1474200"
"Gujarat","2007","Sesamum","299600.000000","140900"
"Gujarat","2007","Sugarcane","211000.000000","15190000"
"Gujarat","2007","Tobacco","45700.000000","78700"
"Gujarat","2007","Urad","104200.000000","71200"
"Gujarat","2007","Wheat","1273900.000000","3837700"
"Gujarat","2008","Arhar/Tur","266100.000000","262700"
"Gujarat","2008","Bajra","703300.000000","961300"
"Gujarat","2008","Banana","28200.000000","2002900"
"Gujarat","2008","Castor seed","433900.000000","851700"
"Gujarat","2008","Cotton(lint)","2353600.000000","7013800"
"Gujarat","2008","Dry chillies","7400.000000","6700"
"Gujarat","2008","Garlic","33900.000000","198800"
"Gujarat","2008","Gram","175400.000000","176800"
"Gujarat","2008","Groundnut","1907400.000000","2660900"
"Gujarat","2008","Guar seed","150400.000000","52700"
"Gujarat","2008","Jowar","174200.000000","208200"
"Gujarat","2008","Maize","418900.000000","602600"
"Gujarat","2008","Moong(Green Gram)","162000.000000","70100"
"Gujarat","2008","Moth","47000.000000","10900"
"Gujarat","2008","Onion","54400.000000","1502800"
"Gujarat","2008","Other  Rabi pulses","12000.000000","8500"
"Gujarat","2008","Other Cereals & Millets","44500.000000","48200"
"Gujarat","2008","Other Kharif pulses","26000.000000","16200"
"Gujarat","2008","Potato","55800.000000","1171400"
"Gujarat","2008","Ragi","19400.000000","20000"
"Gujarat","2008","Rapeseed &Mustard","293900.000000","334300"
"Gujarat","2008","Rice","747300.000000","1302900"
"Gujarat","2008","Sesamum","238500.000000","84900"
"Gujarat","2008","Sugarcane","221300.000000","15512000"
"Gujarat","2008","Tobacco","49200.000000","70100"
"Gujarat","2008","Urad","95500.000000","64100"
"Gujarat","2008","Wheat","1091400.000000","2592600"
"Gujarat","2009","Arhar/Tur","266600.000000","241500"
"Gujarat","2009","Bajra","673000.000000","828800"
"Gujarat","2009","Banana","22100.000000","1605500"
"Gujarat","2009","Castor seed","421600.000000","831400"
"Gujarat","2009","Cotton(lint)","2464400.000000","7401000"
"Gujarat","2009","Dry chillies","9000.000000","8500"
"Gujarat","2009","Garlic","15300.000000","93800"
"Gujarat","2009","Gram","132200.000000","124900"
"Gujarat","2009","Groundnut","1822600.000000","1756900"
"Gujarat","2009","Guar seed","132700.000000","44700"
"Gujarat","2009","Jowar","163400.000000","171300"
"Gujarat","2009","Maize","411700.000000","396600"
"Gujarat","2009","Moong(Green Gram)","165500.000000","59700"
"Gujarat","2009","Moth","22500.000000","5800"
"Gujarat","2009","Onion","38500.000000","1051400"
"Gujarat","2009","Other  Rabi pulses","21200.000000","15600"
"Gujarat","2009","Other Cereals & Millets","40400.000000","34000"
"Gujarat","2009","Other Kharif pulses","29900.000000","21900"
"Gujarat","2009","Potato","47300.000000","987900"
"Gujarat","2009","Ragi","14700.000000","11000"
"Gujarat","2009","Rapeseed &Mustard","216000.000000","341400"
"Gujarat","2009","Rice","679500.000000","1293000"
